month,quarter,category,brand,is_zoetis,channel,geo_level,geo,true_sales,true_units
2025-10,2025-Q4,Parasiticides,Simparica Trio,True,E-commerce,Region,Midwest,1578869.65,56388
2025-10,2025-Q4,Parasiticides,Simparica Trio,True,E-commerce,Region,West,1657265.63,59188
2025-10,2025-Q4,Parasiticides,Simparica Trio,True,E-commerce,National,National,7279782.35,259992
2025-11,2025-Q4,Parasiticides,Simparica Trio,True,Veterinary,Region,Northeast,2294114.66,81933
2025-11,2025-Q4,Parasiticides,Simparica Trio,True,Veterinary,Region,South,3508266.91,125295
2025-11,2025-Q4,Parasiticides,Simparica Trio,True,Veterinary,Region,Midwest,2171525.84,77554
2025-11,2025-Q4,Parasiticides,Simparica Trio,True,Veterinary,Region,West,2538675.38,90667
2025-11,2025-Q4,Parasiticides,Simparica Trio,True,Veterinary,National,National,10512582.79,375449
2025-11,2025-Q4,Parasiticides,Simparica Trio,True,Retail,Region,Northeast,1880703.49,67168
2025-11,2025-Q4,Parasiticides,Simparica Trio,True,Retail,Region,South,2863628.63,102272
2025-11,2025-Q4,Parasiticides,Simparica Trio,True,Retail,Region,Midwest,1917384.5,68478
2025-11,2025-Q4,Parasiticides,Simparica Trio,True,Retail,Region,West,1907391.27,68121
2025-11,2025-Q4,Parasiticides,Simparica Trio,True,Retail,National,National,8569107.88,306040
2025-11,2025-Q4,Parasiticides,Simparica Trio,True,E-commerce,Region,Northeast,1415774.52,50563
2025-11,2025-Q4,Parasiticides,Simparica Trio,True,E-commerce,Region,South,2167860.67,77424
2025-11,2025-Q4,Parasiticides,Simparica Trio,True,E-commerce,Region,Midwest,1317898.57,47068
2025-11,2025-Q4,Parasiticides,Simparica Trio,True,E-commerce,Region,West,1554053.12,55502
2025-11,2025-Q4,Parasiticides,Simparica Trio,True,E-commerce,National,National,6455586.88,230557
2025-12,2025-Q4,Parasiticides,Simparica Trio,True,Veterinary,Region,Northeast,2092460.19,74731
2025-12,2025-Q4,Parasiticides,Simparica Trio,True,Veterinary,Region,South,3335030.61,119108
2025-12,2025-Q4,Parasiticides,Simparica Trio,True,Veterinary,Region,Midwest,2111671.73,75417
2025-12,2025-Q4,Parasiticides,Simparica Trio,True,Veterinary,Region,West,2337091.46,83468
2025-12,2025-Q4,Parasiticides,Simparica Trio,True,Veterinary,National,National,9876253.99,352723
2025-12,2025-Q4,Parasiticides,Simparica Trio,True,Retail,Region,Northeast,1652174.49,59006
2025-12,2025-Q4,Parasiticides,Simparica Trio,True,Retail,Region,South,2480945.42,88605
2025-12,2025-Q4,Parasiticides,Simparica Trio,True,Retail,Region,Midwest,1549566.35,55342
2025-12,2025-Q4,Parasiticides,Simparica Trio,True,Retail,Region,West,1796253.03,64152
2025-12,2025-Q4,Parasiticides,Simparica Trio,True,Retail,National,National,7478939.29,267105
2025-12,2025-Q4,Parasiticides,Simparica Trio,True,E-commerce,Region,Northeast,1331860.49,47566
2025-12,2025-Q4,Parasiticides,Simparica Trio,True,E-commerce,Region,South,2086105.89,74504
2025-12,2025-Q4,Parasiticides,Simparica Trio,True,E-commerce,Region,Midwest,1245823.44,44494
2025-12,2025-Q4,Parasiticides,Simparica Trio,True,E-commerce,Region,West,1345426.33,48051
2025-12,2025-Q4,Parasiticides,Simparica Trio,True,E-commerce,National,National,6009216.15,214615
2026-01,2026-Q1,Parasiticides,Simparica Trio,True,Veterinary,Region,Northeast,2199751.59,78563
2026-01,2026-Q1,Parasiticides,Simparica Trio,True,Veterinary,Region,South,3403743.25,121562
2026-01,2026-Q1,Parasiticides,Simparica Trio,True,Veterinary,Region,Midwest,2141169.04,76470
2026-01,2026-Q1,Parasiticides,Simparica Trio,True,Veterinary,Region,West,2331276.24,83260
2026-01,2026-Q1,Parasiticides,Simparica Trio,True,Veterinary,National,National,10075940.11,359855
2026-01,2026-Q1,Parasiticides,Simparica Trio,True,Retail,Region,Northeast,1711277.88,61117
2026-01,2026-Q1,Parasiticides,Simparica Trio,True,Retail,Region,South,2767588.66,98842
2026-01,2026-Q1,Parasiticides,Simparica Trio,True,Retail,Region,Midwest,1636171.2,58435
2026-01,2026-Q1,Parasiticides,Simparica Trio,True,Retail,Region,West,1763685.77,62989
2026-01,2026-Q1,Parasiticides,Simparica Trio,True,Retail,National,National,7878723.51,281383
2026-01,2026-Q1,Parasiticides,Simparica Trio,True,E-commerce,Region,Northeast,1339865.16,47852
2026-01,2026-Q1,Parasiticides,Simparica Trio,True,E-commerce,Region,South,2066647.17,73809
2026-01,2026-Q1,Parasiticides,Simparica Trio,True,E-commerce,Region,Midwest,1214837.89,43387
2026-01,2026-Q1,Parasiticides,Simparica Trio,True,E-commerce,Region,West,1429665.0,51059
2026-01,2026-Q1,Parasiticides,Simparica Trio,True,E-commerce,National,National,6051015.23,216108
2026-02,2026-Q1,Parasiticides,Simparica Trio,True,Veterinary,Region,Northeast,2667728.48,95276
2026-02,2026-Q1,Parasiticides,Simparica Trio,True,Veterinary,Region,South,4078890.48,145675
2026-02,2026-Q1,Parasiticides,Simparica Trio,True,Veterinary,Region,Midwest,2603162.8,92970
2026-02,2026-Q1,Parasiticides,Simparica Trio,True,Veterinary,Region,West,2964860.89,105888
2026-02,2026-Q1,Parasiticides,Simparica Trio,True,Veterinary,National,National,12314642.65,439809
2026-02,2026-Q1,Parasiticides,Simparica Trio,True,Retail,Region,Northeast,2138460.5,76374
2026-02,2026-Q1,Parasiticides,Simparica Trio,True,Retail,Region,South,3250832.42,116101
2026-02,2026-Q1,Parasiticides,Simparica Trio,True,Retail,Region,Midwest,2002740.41,71526
2026-02,2026-Q1,Parasiticides,Simparica Trio,True,Retail,Region,West,2228427.23,79587
2026-02,2026-Q1,Parasiticides,Simparica Trio,True,Retail,National,National,9620460.57,343588
2026-02,2026-Q1,Parasiticides,Simparica Trio,True,E-commerce,Region,Northeast,1655940.72,59141
2026-02,2026-Q1,Parasiticides,Simparica Trio,True,E-commerce,Region,South,2650117.49,94647
2026-02,2026-Q1,Parasiticides,Simparica Trio,True,E-commerce,Region,Midwest,1646027.11,58787
2026-02,2026-Q1,Parasiticides,Simparica Trio,True,E-commerce,Region,West,1899073.05,67824
2026-02,2026-Q1,Parasiticides,Simparica Trio,True,E-commerce,National,National,7851158.36,280399
2026-03,2026-Q1,Parasiticides,Simparica Trio,True,Veterinary,Region,Northeast,3412202.64,121864
2026-03,2026-Q1,Parasiticides,Simparica Trio,True,Veterinary,Region,South,5005343.94,178762
2026-03,2026-Q1,Parasiticides,Simparica Trio,True,Veterinary,Region,Midwest,3222594.89,115093
2026-03,2026-Q1,Parasiticides,Simparica Trio,True,Veterinary,Region,West,3341704.49,119347
2026-03,2026-Q1,Parasiticides,Simparica Trio,True,Veterinary,National,National,14981845.96,535066
2026-03,2026-Q1,Parasiticides,Simparica Trio,True,Retail,Region,Northeast,2651827.64,94708
2026-03,2026-Q1,Parasiticides,Simparica Trio,True,Retail,Region,South,4111285.37,146832
2026-03,2026-Q1,Parasiticides,Simparica Trio,True,Retail,Region,Midwest,2450159.29,87506
2026-03,2026-Q1,Parasiticides,Simparica Trio,True,Retail,Region,West,2911408.25,103979
2026-03,2026-Q1,Parasiticides,Simparica Trio,True,Retail,National,National,12124680.55,433024
2026-03,2026-Q1,Parasiticides,Simparica Trio,True,E-commerce,Region,Northeast,2193398.83,78336
2026-03,2026-Q1,Parasiticides,Simparica Trio,True,E-commerce,Region,South,3142807.85,112243
2026-03,2026-Q1,Parasiticides,Simparica Trio,True,E-commerce,Region,Midwest,2092802.52,74743
2026-03,2026-Q1,Parasiticides,Simparica Trio,True,E-commerce,Region,West,2227162.71,79542
2026-03,2026-Q1,Parasiticides,Simparica Trio,True,E-commerce,National,National,9656171.92,344863
2024-04,2024-Q2,Parasiticides,VectraGuard,False,Veterinary,Region,Northeast,2522897.5,97035
2024-04,2024-Q2,Parasiticides,VectraGuard,False,Veterinary,Region,South,3890344.72,149629
2024-04,2024-Q2,Parasiticides,VectraGuard,False,Veterinary,Region,Midwest,2229742.5,85759
2024-04,2024-Q2,Parasiticides,VectraGuard,False,Veterinary,Region,West,2510836.24,96571
2024-04,2024-Q2,Parasiticides,VectraGuard,False,Veterinary,National,National,11153820.95,428993
2024-04,2024-Q2,Parasiticides,VectraGuard,False,Retail,Region,Northeast,2303345.29,88590
2024-04,2024-Q2,Parasiticides,VectraGuard,False,Retail,Region,South,3614884.54,139034
2024-04,2024-Q2,Parasiticides,VectraGuard,False,Retail,Region,Midwest,2271527.55,87366
2024-04,2024-Q2,Parasiticides,VectraGuard,False,Retail,Region,West,2480804.11,95416
2024-04,2024-Q2,Parasiticides,VectraGuard,False,Retail,National,National,10670561.48,410406
2024-04,2024-Q2,Parasiticides,VectraGuard,False,E-commerce,Region,Northeast,1111760.79,42760
2024-04,2024-Q2,Parasiticides,VectraGuard,False,E-commerce,Region,South,1873361.84,72052
2024-04,2024-Q2,Parasiticides,VectraGuard,False,E-commerce,Region,Midwest,1065950.71,40998
2024-04,2024-Q2,Parasiticides,VectraGuard,False,E-commerce,Region,West,1298641.97,49948
2024-04,2024-Q2,Parasiticides,VectraGuard,False,E-commerce,National,National,5349715.31,205758
2024-05,2024-Q2,Parasiticides,VectraGuard,False,Veterinary,Region,Northeast,2669118.0,102658
2024-05,2024-Q2,Parasiticides,VectraGuard,False,Veterinary,Region,South,4528768.5,174183
2024-05,2024-Q2,Parasiticides,VectraGuard,False,Veterinary,Region,Midwest,2689076.32,103426
2024-05,2024-Q2,Parasiticides,VectraGuard,False,Veterinary,Region,West,2725432.69,104824
2024-05,2024-Q2,Parasiticides,VectraGuard,False,Veterinary,National,National,12612395.51,485092
2024-05,2024-Q2,Parasiticides,VectraGuard,False,Retail,Region,Northeast,2537780.94,97607
2024-05,2024-Q2,Parasiticides,VectraGuard,False,Retail,Region,South,3802521.05,146251
2024-05,2024-Q2,Parasiticides,VectraGuard,False,Retail,Region,Midwest,2409303.8,92666
2024-05,2024-Q2,Parasiticides,VectraGuard,False,Retail,Region,West,2593276.58,99741
2024-05,2024-Q2,Parasiticides,VectraGuard,False,Retail,National,National,11342882.36,436265
2024-05,2024-Q2,Parasiticides,VectraGuard,False,E-commerce,Region,Northeast,1411772.95,54299
2024-05,2024-Q2,Parasiticides,VectraGuard,False,E-commerce,Region,South,2006012.45,77154
2024-05,2024-Q2,Parasiticides,VectraGuard,False,E-commerce,Region,Midwest,1306595.5,50254
2024-05,2024-Q2,Parasiticides,VectraGuard,False,E-commerce,Region,West,1494685.45,57488
2024-05,2024-Q2,Parasiticides,VectraGuard,False,E-commerce,National,National,6219066.35,239195
2024-06,2024-Q2,Parasiticides,VectraGuard,False,Veterinary,Region,Northeast,2809404.24,108054
2024-06,2024-Q2,Parasiticides,VectraGuard,False,Veterinary,Region,South,4340687.31,166950
2024-06,2024-Q2,Parasiticides,VectraGuard,False,Veterinary,Region,Midwest,2609724.68,100374
2024-06,2024-Q2,Parasiticides,VectraGuard,False,Veterinary,Region,West,2975389.51,114438
2024-06,2024-Q2,Parasiticides,VectraGuard,False,Veterinary,National,National,12735205.74,489816
2024-06,2024-Q2,Parasiticides,VectraGuard,False,Retail,Region,Northeast,2564109.83,98620
2024-06,2024-Q2,Parasiticides,VectraGuard,False,Retail,Region,South,3839340.47,147667
2024-06,2024-Q2,Parasiticides,VectraGuard,False,Retail,Region,Midwest,2569457.56,98825
2024-06,2024-Q2,Parasiticides,VectraGuard,False,Retail,Region,West,2736354.89,105244
2024-06,2024-Q2,Parasiticides,VectraGuard,False,Retail,National,National,11709262.75,450356
2024-06,2024-Q2,Parasiticides,VectraGuard,False,E-commerce,Region,Northeast,1403502.88,53981
2024-06,2024-Q2,Parasiticides,VectraGuard,False,E-commerce,Region,South,2138340.48,82244
2024-06,2024-Q2,Parasiticides,VectraGuard,False,E-commerce,Region,Midwest,1314774.05,50568
2024-06,2024-Q2,Parasiticides,VectraGuard,False,E-commerce,Region,West,1529149.15,58813
2024-06,2024-Q2,Parasiticides,VectraGuard,False,E-commerce,National,National,6385766.56,245606
2024-07,2024-Q3,Parasiticides,VectraGuard,False,Veterinary,Region,Northeast,2759785.16,106146
2024-07,2024-Q3,Parasiticides,VectraGuard,False,Veterinary,Region,South,4183853.94,160917
2024-07,2024-Q3,Parasiticides,VectraGuard,False,Veterinary,Region,Midwest,2646577.19,101791
2024-07,2024-Q3,Parasiticides,VectraGuard,False,Veterinary,Region,West,2836100.76,109081
2024-07,2024-Q3,Parasiticides,VectraGuard,False,Veterinary,National,National,12426317.06,477935
2024-07,2024-Q3,Parasiticides,VectraGuard,False,Retail,Region,Northeast,2565894.76,98688
2024-07,2024-Q3,Parasiticides,VectraGuard,False,Retail,Region,South,3855330.9,148282
2024-07,2024-Q3,Parasiticides,VectraGuard,False,Retail,Region,Midwest,2453984.93,94384
2024-07,2024-Q3,Parasiticides,VectraGuard,False,Retail,Region,West,2675330.14,102897
2024-07,2024-Q3,Parasiticides,VectraGuard,False,Retail,National,National,11550540.73,444252
2024-07,2024-Q3,Parasiticides,VectraGuard,False,E-commerce,Region,Northeast,1411085.84,54273
2024-07,2024-Q3,Parasiticides,VectraGuard,False,E-commerce,Region,South,2131978.04,81999
2024-07,2024-Q3,Parasiticides,VectraGuard,False,E-commerce,Region,Midwest,1313552.05,50521
2024-07,2024-Q3,Parasiticides,VectraGuard,False,E-commerce,Region,West,1447507.28,55673
2024-07,2024-Q3,Parasiticides,VectraGuard,False,E-commerce,National,National,6304123.2,242466
2024-08,2024-Q3,Parasiticides,VectraGuard,False,Veterinary,Region,Northeast,2466983.11,94884
2024-08,2024-Q3,Parasiticides,VectraGuard,False,Veterinary,Region,South,3710893.61,142727
2024-08,2024-Q3,Parasiticides,VectraGuard,False,Veterinary,Region,Midwest,2403343.77,92436
2024-08,2024-Q3,Parasiticides,VectraGuard,False,Veterinary,Region,West,2685719.97,103297
2024-08,2024-Q3,Parasiticides,VectraGuard,False,Veterinary,National,National,11266940.46,433344
2024-08,2024-Q3,Parasiticides,VectraGuard,False,Retail,Region,Northeast,2231086.24,85811
2024-08,2024-Q3,Parasiticides,VectraGuard,False,Retail,Region,South,3285526.0,126366
2024-08,2024-Q3,Parasiticides,VectraGuard,False,Retail,Region,Midwest,2103773.33,80914
2024-08,2024-Q3,Parasiticides,VectraGuard,False,Retail,Region,West,2325536.84,89444
2024-08,2024-Q3,Parasiticides,VectraGuard,False,Retail,National,National,9945922.41,382535
2024-08,2024-Q3,Parasiticides,VectraGuard,False,E-commerce,Region,Northeast,1229742.03,47298
2024-08,2024-Q3,Parasiticides,VectraGuard,False,E-commerce,Region,South,1974391.49,75938
2024-08,2024-Q3,Parasiticides,VectraGuard,False,E-commerce,Region,Midwest,1239287.83,47665
2024-08,2024-Q3,Parasiticides,VectraGuard,False,E-commerce,Region,West,1327182.68,51045
2024-08,2024-Q3,Parasiticides,VectraGuard,False,E-commerce,National,National,5770604.03,221946
2024-09,2024-Q3,Parasiticides,VectraGuard,False,Veterinary,Region,Northeast,2001129.25,76967
2024-09,2024-Q3,Parasiticides,VectraGuard,False,Veterinary,Region,South,3334320.3,128243
2024-09,2024-Q3,Parasiticides,VectraGuard,False,Veterinary,Region,Midwest,1945300.6,74819
2024-09,2024-Q3,Parasiticides,VectraGuard,False,Veterinary,Region,West,2087518.59,80289
2024-09,2024-Q3,Parasiticides,VectraGuard,False,Veterinary,National,National,9368268.75,360318
2024-09,2024-Q3,Parasiticides,VectraGuard,False,Retail,Region,Northeast,1889261.4,72664
2024-09,2024-Q3,Parasiticides,VectraGuard,False,Retail,Region,South,3037340.05,116821
2024-09,2024-Q3,Parasiticides,VectraGuard,False,Retail,Region,Midwest,1786326.73,68705
2024-09,2024-Q3,Parasiticides,VectraGuard,False,Retail,Region,West,2026357.11,77937
2024-09,2024-Q3,Parasiticides,VectraGuard,False,Retail,National,National,8739285.29,336126
2024-09,2024-Q3,Parasiticides,VectraGuard,False,E-commerce,Region,Northeast,1152433.11,44324
2024-09,2024-Q3,Parasiticides,VectraGuard,False,E-commerce,Region,South,1782143.24,68544
2024-09,2024-Q3,Parasiticides,VectraGuard,False,E-commerce,Region,Midwest,1121746.73,43144
2024-09,2024-Q3,Parasiticides,VectraGuard,False,E-commerce,Region,West,1159597.93,44600
2024-09,2024-Q3,Parasiticides,VectraGuard,False,E-commerce,National,National,5215921.02,200612
2024-10,2024-Q4,Parasiticides,VectraGuard,False,Veterinary,Region,Northeast,1706357.64,65629
2024-10,2024-Q4,Parasiticides,VectraGuard,False,Veterinary,Region,South,2669215.65,102662
2024-10,2024-Q4,Parasiticides,VectraGuard,False,Veterinary,Region,Midwest,1728351.27,66475
2024-10,2024-Q4,Parasiticides,VectraGuard,False,Veterinary,Region,West,1872468.7,72018
2024-10,2024-Q4,Parasiticides,VectraGuard,False,Veterinary,National,National,7976393.27,306784
2024-10,2024-Q4,Parasiticides,VectraGuard,False,Retail,Region,Northeast,1641408.84,63131
2024-10,2024-Q4,Parasiticides,VectraGuard,False,Retail,Region,South,2445900.24,94073
2024-10,2024-Q4,Parasiticides,VectraGuard,False,Retail,Region,Midwest,1593099.35,61273
2024-10,2024-Q4,Parasiticides,VectraGuard,False,Retail,Region,West,1683460.46,64748
2024-10,2024-Q4,Parasiticides,VectraGuard,False,Retail,National,National,7363868.89,283226
2024-10,2024-Q4,Parasiticides,VectraGuard,False,E-commerce,Region,Northeast,962672.16,37026
2024-10,2024-Q4,Parasiticides,VectraGuard,False,E-commerce,Region,South,1500424.49,57709
2024-10,2024-Q4,Parasiticides,VectraGuard,False,E-commerce,Region,Midwest,952098.42,36619
2024-10,2024-Q4,Parasiticides,VectraGuard,False,E-commerce,Region,West,969254.26,37279
2024-10,2024-Q4,Parasiticides,VectraGuard,False,E-commerce,National,National,4384449.33,168633
2024-11,2024-Q4,Parasiticides,VectraGuard,False,Veterinary,Region,Northeast,1456118.14,56005
2024-11,2024-Q4,Parasiticides,VectraGuard,False,Veterinary,Region,South,2199427.42,84593
2024-11,2024-Q4,Parasiticides,VectraGuard,False,Veterinary,Region,Midwest,1425730.22,54836
2024-11,2024-Q4,Parasiticides,VectraGuard,False,Veterinary,Region,West,1542183.28,59315
2024-11,2024-Q4,Parasiticides,VectraGuard,False,Veterinary,National,National,6623459.06,254748
2024-11,2024-Q4,Parasiticides,VectraGuard,False,Retail,Region,Northeast,1344069.8,51695
2024-11,2024-Q4,Parasiticides,VectraGuard,False,Retail,Region,South,2073153.66,79737
2024-11,2024-Q4,Parasiticides,VectraGuard,False,Retail,Region,Midwest,1333995.0,51307
2024-11,2024-Q4,Parasiticides,VectraGuard,False,Retail,Region,West,1366101.3,52542
2024-11,2024-Q4,Parasiticides,VectraGuard,False,Retail,National,National,6117319.76,235282
2024-11,2024-Q4,Parasiticides,VectraGuard,False,E-commerce,Region,Northeast,835248.47,32125
2024-11,2024-Q4,Parasiticides,VectraGuard,False,E-commerce,Region,South,1279165.54,49199
2024-11,2024-Q4,Parasiticides,VectraGuard,False,E-commerce,Region,Midwest,807006.85,31039
2024-11,2024-Q4,Parasiticides,VectraGuard,False,E-commerce,Region,West,887602.16,34139
2024-11,2024-Q4,Parasiticides,VectraGuard,False,E-commerce,National,National,3809023.03,146501
2024-12,2024-Q4,Parasiticides,VectraGuard,False,Veterinary,Region,Northeast,1382597.63,53177
2024-12,2024-Q4,Parasiticides,VectraGuard,False,Veterinary,Region,South,2080528.62,80020
2024-12,2024-Q4,Parasiticides,VectraGuard,False,Veterinary,Region,Midwest,1264239.34,48625
2024-12,2024-Q4,Parasiticides,VectraGuard,False,Veterinary,Region,West,1347074.57,51811
2024-12,2024-Q4,Parasiticides,VectraGuard,False,Veterinary,National,National,6074440.16,233632
